source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_0_16,N_2_17,3.612789930418724,3.69,3.69,3.69,3.69,3.69,3.69,5.64,5.64,6.5,6.5,4.34,4.34,4.34,4.34,4.34,4.34,6.07,6.94,6.94,6.07,3.9,3.9,3.9,3.9
N_0_16,N_0_17,2.4420804894807375,4.01,4.01,4.01,4.01,4.01,4.01,6.64,6.64,7.81,7.81,4.88,4.88,4.88,4.88,4.88,4.88,7.23,8.4,8.4,7.23,4.3,4.3,4.3,4.3
N_0_16,N_1_15,3.3603318101789243,3.43,3.43,3.43,3.43,3.43,3.43,5.24,5.24,6.05,6.05,4.03,4.03,4.03,4.03,4.03,4.03,5.65,6.45,6.45,5.65,3.63,3.63,3.63,3.63
N_0_17,N_0_19,4.737964444572482,4.83,4.83,4.83,4.83,4.83,4.83,7.39,7.39,8.53,8.53,5.69,5.69,5.69,5.69,5.69,5.69,7.96,9.1,9.1,7.96,5.12,5.12,5.12,5.12
N_0_17,N_1_17,4.923690007904058,5.02,5.02,5.02,5.02,5.02,5.02,7.68,7.68,8.86,8.86,5.91,5.91,5.91,5.91,5.91,5.91,8.27,9.45,9.45,8.27,5.32,5.32,5.32,5.32
N_0_17,N_2_16,5.285322731617072,5.39,5.39,5.39,5.39,5.39,5.39,8.25,8.25,9.51,9.51,6.34,6.34,6.34,6.34,6.34,6.34,8.88,10.15,10.15,8.88,5.71,5.71,5.71,5.71
N_0_17,N_0_15,1.5484955645538245,2.54,2.54,2.54,2.54,2.54,2.54,4.21,4.21,4.96,4.96,3.1,3.1,3.1,3.1,3.1,3.1,4.58,5.33,5.33,4.58,2.73,2.73,2.73,2.73
N_0_17,N_0_18,11.010460117935251,6.11,6.11,6.11,6.11,6.11,6.11,7.6,7.6,8.26,8.26,6.61,6.61,6.61,6.61,6.61,6.61,7.93,8.59,8.59,7.93,6.28,6.28,6.28,6.28
N_0_17,N_1_16,3.4501194856091604,3.52,3.52,3.52,3.52,3.52,3.52,5.38,5.38,6.21,6.21,4.14,4.14,4.14,4.14,4.14,4.14,5.8,6.62,6.62,5.8,3.73,3.73,3.73,3.73
N_0_18,N_0_16,5.259651575970054,5.36,5.36,5.36,5.36,5.36,5.36,8.21,8.21,9.47,9.47,6.31,6.31,6.31,6.31,6.31,6.31,8.84,10.1,10.1,8.84,5.68,5.68,5.68,5.68
N_0_18,N_0_17,11.010460117935251,6.11,6.11,6.11,6.11,6.11,6.11,7.6,7.6,8.26,8.26,6.61,6.61,6.61,6.61,6.61,6.61,7.93,8.59,8.59,7.93,6.28,6.28,6.28,6.28
N_0_18,N_2_19,3.5832739007611103,3.65,3.65,3.65,3.65,3.65,3.65,5.59,5.59,6.45,6.45,4.3,4.3,4.3,4.3,4.3,4.3,6.02,6.88,6.88,6.02,3.87,3.87,3.87,3.87
N_0_18,N_1_17,0.8993704272115115,1.47,1.47,1.47,1.47,1.47,1.47,2.45,2.45,2.88,2.88,1.8,1.8,1.8,1.8,1.8,1.8,2.66,3.09,3.09,2.66,1.58,1.58,1.58,1.58
N_0_19,N_0_17,4.737964444572482,4.83,4.83,4.83,4.83,4.83,4.83,7.39,7.39,8.53,8.53,5.69,5.69,5.69,5.69,5.69,5.69,7.96,9.1,9.1,7.96,5.12,5.12,5.12,5.12
N_0_19,N_2_20,4.884761214934233,4.98,4.98,4.98,4.98,4.98,4.98,7.62,7.62,8.79,8.79,5.86,5.86,5.86,5.86,5.86,5.86,8.21,9.38,9.38,8.21,5.28,5.28,5.28,5.28
N_0_19,N_0_20,3.847501254195015,3.92,3.92,3.92,3.92,3.92,3.92,6.0,6.0,6.93,6.93,4.62,4.62,4.62,4.62,4.62,4.62,6.46,7.39,7.39,6.46,4.16,4.16,4.16,4.16
N_0_19,N_2_18,5.1952002192445494,5.3,5.3,5.3,5.3,5.3,5.3,8.1,8.1,9.35,9.35,6.23,6.23,6.23,6.23,6.23,6.23,8.73,9.97,9.97,8.73,5.61,5.61,5.61,5.61
N_0_2,N_1_2,12.583305102707708,6.98,6.98,6.98,6.98,6.98,6.98,8.68,8.68,9.44,9.44,7.55,7.55,7.55,7.55,7.55,7.55,9.06,9.81,9.81,9.06,7.17,7.17,7.17,7.17
N_0_2,N_2_1,4.08524151632135,4.17,4.17,4.17,4.17,4.17,4.17,6.37,6.37,7.35,7.35,4.9,4.9,4.9,4.9,4.9,4.9,6.86,7.84,7.84,6.86,4.41,4.41,4.41,4.41
N_0_2,N_0_1,6.457129094239814,6.59,6.59,6.59,6.59,6.59,6.59,10.07,10.07,11.62,11.62,7.75,7.75,7.75,7.75,7.75,7.75,10.85,12.4,12.4,10.85,6.97,6.97,6.97,6.97
N_0_2,N_0_4,1.7988222895044568,2.95,2.95,2.95,2.95,2.95,2.95,4.89,4.89,5.76,5.76,3.6,3.6,3.6,3.6,3.6,3.6,5.32,6.19,6.19,5.32,3.17,3.17,3.17,3.17
N_0_20,N_0_19,3.847501254195015,3.92,3.92,3.92,3.92,3.92,3.92,6.0,6.0,6.93,6.93,4.62,4.62,4.62,4.62,4.62,4.62,6.46,7.39,7.39,6.46,4.16,4.16,4.16,4.16
N_0_20,N_0_22,4.831945048591123,4.93,4.93,4.93,4.93,4.93,4.93,7.54,7.54,8.7,8.7,5.8,5.8,5.8,5.8,5.8,5.8,8.12,9.28,9.28,8.12,5.22,5.22,5.22,5.22
N_0_21,N_0_20,4.421512532986133,4.51,4.51,4.51,4.51,4.51,4.51,6.9,6.9,7.96,7.96,5.31,5.31,5.31,5.31,5.31,5.31,7.43,8.49,8.49,7.43,4.78,4.78,4.78,4.78
N_0_21,N_2_22,2.457175649721197,4.03,4.03,4.03,4.03,4.03,4.03,6.68,6.68,7.86,7.86,4.91,4.91,4.91,4.91,4.91,4.91,7.27,8.45,8.45,7.27,4.32,4.32,4.32,4.32
N_0_21,N_1_20,9.803755552699721,5.44,5.44,5.44,5.44,5.44,5.44,6.76,6.76,7.35,7.35,5.88,5.88,5.88,5.88,5.88,5.88,7.06,7.65,7.65,7.06,5.59,5.59,5.59,5.59
N_0_21,N_1_19,2.4807231728652996,4.07,4.07,4.07,4.07,4.07,4.07,6.75,6.75,7.94,7.94,4.96,4.96,4.96,4.96,4.96,4.96,7.34,8.53,8.53,7.34,4.37,4.37,4.37,4.37
N_0_22,N_1_23,5.291594211839114,5.4,5.4,5.4,5.4,5.4,5.4,8.25,8.25,9.52,9.52,6.35,6.35,6.35,6.35,6.35,6.35,8.89,10.16,10.16,8.89,5.71,5.71,5.71,5.71
N_0_22,N_1_21,5.421475539484165,5.53,5.53,5.53,5.53,5.53,5.53,8.46,8.46,9.76,9.76,6.51,6.51,6.51,6.51,6.51,6.51,9.11,10.41,10.41,9.11,5.86,5.86,5.86,5.86
N_0_22,N_1_22,12.567308522537616,6.97,6.97,6.97,6.97,6.97,6.97,8.67,8.67,9.43,9.43,7.54,7.54,7.54,7.54,7.54,7.54,9.05,9.8,9.8,9.05,7.16,7.16,7.16,7.16
N_0_23,N_2_22,6.794406256659046,6.93,6.93,6.93,6.93,6.93,6.93,10.6,10.6,12.23,12.23,8.15,8.15,8.15,8.15,8.15,8.15,11.41,13.05,13.05,11.41,7.34,7.34,7.34,7.34
N_0_23,N_1_22,6.518552486465062,6.65,6.65,6.65,6.65,6.65,6.65,10.17,10.17,11.73,11.73,7.82,7.82,7.82,7.82,7.82,7.82,10.95,12.52,12.52,10.95,7.04,7.04,7.04,7.04
N_0_24,N_0_22,8.183387550243232,4.54,4.54,4.54,4.54,4.54,4.54,5.65,5.65,6.14,6.14,4.91,4.91,4.91,4.91,4.91,4.91,5.89,6.38,6.38,5.89,4.66,4.66,4.66,4.66
N_0_24,N_0_26,5.4224180450154265,5.53,5.53,5.53,5.53,5.53,5.53,8.46,8.46,9.76,9.76,6.51,6.51,6.51,6.51,6.51,6.51,9.11,10.41,10.41,9.11,5.86,5.86,5.86,5.86
N_0_24,N_2_23,3.9236495103650655,4.0,4.0,4.0,4.0,4.0,4.0,6.12,6.12,7.06,7.06,4.71,4.71,4.71,4.71,4.71,4.71,6.59,7.53,7.53,6.59,4.24,4.24,4.24,4.24
N_0_24,N_1_25,13.458783748270687,7.47,7.47,7.47,7.47,7.47,7.47,9.29,9.29,10.09,10.09,8.08,8.08,8.08,8.08,8.08,8.08,9.69,10.5,10.5,9.69,7.67,7.67,7.67,7.67
N_0_24,N_2_24,1.4375269966128337,2.36,2.36,2.36,2.36,2.36,2.36,3.91,3.91,4.6,4.6,2.88,2.88,2.88,2.88,2.88,2.88,4.26,4.95,4.95,4.26,2.53,2.53,2.53,2.53
N_0_25,N_1_25,2.4003960849798327,3.94,3.94,3.94,3.94,3.94,3.94,6.53,6.53,7.68,7.68,4.8,4.8,4.8,4.8,4.8,4.8,7.11,8.26,8.26,7.11,4.22,4.22,4.22,4.22
N_0_25,N_0_27,3.8113343047433075,3.89,3.89,3.89,3.89,3.89,3.89,5.95,5.95,6.86,6.86,4.57,4.57,4.57,4.57,4.57,4.57,6.4,7.32,7.32,6.4,4.12,4.12,4.12,4.12
N_0_26,N_0_24,5.4224180450154265,5.53,5.53,5.53,5.53,5.53,5.53,8.46,8.46,9.76,9.76,6.51,6.51,6.51,6.51,6.51,6.51,9.11,10.41,10.41,9.11,5.86,5.86,5.86,5.86
N_0_26,N_1_26,6.297314059149449,6.42,6.42,6.42,6.42,6.42,6.42,9.82,9.82,11.34,11.34,7.56,7.56,7.56,7.56,7.56,7.56,10.58,12.09,12.09,10.58,6.8,6.8,6.8,6.8
N_0_27,N_0_25,3.8113343047433075,3.89,3.89,3.89,3.89,3.89,3.89,5.95,5.95,6.86,6.86,4.57,4.57,4.57,4.57,4.57,4.57,6.4,7.32,7.32,6.4,4.12,4.12,4.12,4.12
N_0_27,N_0_29,4.582444786543567,4.67,4.67,4.67,4.67,4.67,4.67,7.15,7.15,8.25,8.25,5.5,5.5,5.5,5.5,5.5,5.5,7.7,8.8,8.8,7.7,4.95,4.95,4.95,4.95
N_0_28,N_1_26,10.060938077359943,5.58,5.58,5.58,5.58,5.58,5.58,6.94,6.94,7.55,7.55,6.04,6.04,6.04,6.04,6.04,6.04,7.24,7.85,7.85,7.24,5.73,5.73,5.73,5.73
N_0_28,N_0_30,6.614702586598385,6.75,6.75,6.75,6.75,6.75,6.75,10.32,10.32,11.91,11.91,7.94,7.94,7.94,7.94,7.94,7.94,11.11,12.7,12.7,11.11,7.14,7.14,7.14,7.14
N_0_28,N_2_29,3.3617632306410905,3.43,3.43,3.43,3.43,3.43,3.43,5.24,5.24,6.05,6.05,4.03,4.03,4.03,4.03,4.03,4.03,5.65,6.45,6.45,5.65,3.63,3.63,3.63,3.63
N_0_28,N_0_27,12.09813404504133,6.71,6.71,6.71,6.71,6.71,6.71,8.35,8.35,9.07,9.07,7.26,7.26,7.26,7.26,7.26,7.26,8.71,9.44,9.44,8.71,6.9,6.9,6.9,6.9
N_0_29,N_0_27,4.582444786543567,4.67,4.67,4.67,4.67,4.67,4.67,7.15,7.15,8.25,8.25,5.5,5.5,5.5,5.5,5.5,5.5,7.7,8.8,8.8,7.7,4.95,4.95,4.95,4.95
N_0_29,N_1_27,0.680359322578941,1.12,1.12,1.12,1.12,1.12,1.12,1.85,1.85,2.18,2.18,1.36,1.36,1.36,1.36,1.36,1.36,2.01,2.34,2.34,2.01,1.2,1.2,1.2,1.2
N_0_29,N_1_29,5.845878982439226,5.96,5.96,5.96,5.96,5.96,5.96,9.12,9.12,10.52,10.52,7.02,7.02,7.02,7.02,7.02,7.02,9.82,11.22,11.22,9.82,6.31,6.31,6.31,6.31
N_0_29,N_0_31,3.3647649620224516,3.43,3.43,3.43,3.43,3.43,3.43,5.25,5.25,6.06,6.06,4.04,4.04,4.04,4.04,4.04,4.04,5.65,6.46,6.46,5.65,3.63,3.63,3.63,3.63
N_0_29,N_1_31,3.3412261761372477,3.41,3.41,3.41,3.41,3.41,3.41,5.21,5.21,6.01,6.01,4.01,4.01,4.01,4.01,4.01,4.01,5.61,6.42,6.42,5.61,3.61,3.61,3.61,3.61
N_0_29,N_1_28,3.639598678907115,3.71,3.71,3.71,3.71,3.71,3.71,5.68,5.68,6.55,6.55,4.37,4.37,4.37,4.37,4.37,4.37,6.11,6.99,6.99,6.11,3.93,3.93,3.93,3.93
N_0_3,N_0_1,6.7529754307994425,6.89,6.89,6.89,6.89,6.89,6.89,10.53,10.53,12.16,12.16,8.1,8.1,8.1,8.1,8.1,8.1,11.34,12.97,12.97,11.34,7.29,7.29,7.29,7.29
N_0_3,N_0_2,6.07452168944377,6.2,6.2,6.2,6.2,6.2,6.2,9.48,9.48,10.93,10.93,7.29,7.29,7.29,7.29,7.29,7.29,10.21,11.66,11.66,10.21,6.56,6.56,6.56,6.56
N_0_30,N_0_28,6.614702586598385,6.75,6.75,6.75,6.75,6.75,6.75,10.32,10.32,11.91,11.91,7.94,7.94,7.94,7.94,7.94,7.94,11.11,12.7,12.7,11.11,7.14,7.14,7.14,7.14
N_0_30,N_2_29,1.5870023192086005,2.6,2.6,2.6,2.6,2.6,2.6,4.32,4.32,5.08,5.08,3.17,3.17,3.17,3.17,3.17,3.17,4.7,5.46,5.46,4.7,2.79,2.79,2.79,2.79
N_0_30,N_1_30,0.9757567080389535,1.6,1.6,1.6,1.6,1.6,1.6,2.65,2.65,3.12,3.12,1.95,1.95,1.95,1.95,1.95,1.95,2.89,3.36,3.36,2.89,1.72,1.72,1.72,1.72
N_0_30,N_0_31,4.640605462845425,4.73,4.73,4.73,4.73,4.73,4.73,7.24,7.24,8.35,8.35,5.57,5.57,5.57,5.57,5.57,5.57,7.8,8.91,8.91,7.8,5.01,5.01,5.01,5.01
N_0_31,N_0_29,3.3647649620224516,3.43,3.43,3.43,3.43,3.43,3.43,5.25,5.25,6.06,6.06,4.04,4.04,4.04,4.04,4.04,4.04,5.65,6.46,6.46,5.65,3.63,3.63,3.63,3.63
N_0_31,N_0_30,4.640605462845425,4.73,4.73,4.73,4.73,4.73,4.73,7.24,7.24,8.35,8.35,5.57,5.57,5.57,5.57,5.57,5.57,7.8,8.91,8.91,7.8,5.01,5.01,5.01,5.01
N_0_32,N_1_32,10.918698466987507,6.06,6.06,6.06,6.06,6.06,6.06,7.53,7.53,8.19,8.19,6.55,6.55,6.55,6.55,6.55,6.55,7.86,8.52,8.52,7.86,6.22,6.22,6.22,6.22
N_0_32,N_0_31,5.4443590241946165,5.55,5.55,5.55,5.55,5.55,5.55,8.49,8.49,9.8,9.8,6.53,6.53,6.53,6.53,6.53,6.53,9.15,10.45,10.45,9.15,5.88,5.88,5.88,5.88
N_0_32,N_0_30,6.149230318134343,6.27,6.27,6.27,6.27,6.27,6.27,9.59,9.59,11.07,11.07,7.38,7.38,7.38,7.38,7.38,7.38,10.33,11.81,11.81,10.33,6.64,6.64,6.64,6.64
N_0_32,N_2_31,5.315865169769187,5.42,5.42,5.42,5.42,5.42,5.42,8.29,8.29,9.57,9.57,6.38,6.38,6.38,6.38,6.38,6.38,8.93,10.21,10.21,8.93,5.74,5.74,5.74,5.74
N_0_33,N_0_34,12.862336069463607,7.14,7.14,7.14,7.14,7.14,7.14,8.88,8.88,9.65,9.65,7.72,7.72,7.72,7.72,7.72,7.72,9.26,10.03,10.03,9.26,7.33,7.33,7.33,7.33
N_0_33,N_1_34,5.098584837014835,5.2,5.2,5.2,5.2,5.2,5.2,7.95,7.95,9.18,9.18,6.12,6.12,6.12,6.12,6.12,6.12,8.57,9.79,9.79,8.57,5.51,5.51,5.51,5.51
N_0_33,N_0_31,3.437208937745305,3.51,3.51,3.51,3.51,3.51,3.51,5.36,5.36,6.19,6.19,4.12,4.12,4.12,4.12,4.12,4.12,5.77,6.6,6.6,5.77,3.71,3.71,3.71,3.71
N_0_33,N_1_35,6.948757055034331,7.09,7.09,7.09,7.09,7.09,7.09,10.84,10.84,12.51,12.51,8.34,8.34,8.34,8.34,8.34,8.34,11.67,13.34,13.34,11.67,7.5,7.5,7.5,7.5
N_0_34,N_0_33,12.862336069463607,7.14,7.14,7.14,7.14,7.14,7.14,8.88,8.88,9.65,9.65,7.72,7.72,7.72,7.72,7.72,7.72,9.26,10.03,10.03,9.26,7.33,7.33,7.33,7.33
N_0_34,N_2_35,5.527430429987344,5.64,5.64,5.64,5.64,5.64,5.64,8.62,8.62,9.95,9.95,6.63,6.63,6.63,6.63,6.63,6.63,9.29,10.61,10.61,9.29,5.97,5.97,5.97,5.97
N_0_34,N_1_36,12.265840304114308,6.81,6.81,6.81,6.81,6.81,6.81,8.46,8.46,9.2,9.2,7.36,7.36,7.36,7.36,7.36,7.36,8.83,9.57,9.57,8.83,6.99,6.99,6.99,6.99
N_0_34,N_1_35,0.5031618344516624,0.83,0.83,0.83,0.83,0.83,0.83,1.37,1.37,1.61,1.61,1.01,1.01,1.01,1.01,1.01,1.01,1.49,1.73,1.73,1.49,0.89,0.89,0.89,0.89
N_0_35,N_2_34,4.017670088714227,4.1,4.1,4.1,4.1,4.1,4.1,6.27,6.27,7.23,7.23,4.82,4.82,4.82,4.82,4.82,4.82,6.75,7.71,7.71,6.75,4.34,4.34,4.34,4.34
N_0_35,N_0_36,5.199974397537822,5.3,5.3,5.3,5.3,5.3,5.3,8.11,8.11,9.36,9.36,6.24,6.24,6.24,6.24,6.24,6.24,8.74,9.98,9.98,8.74,5.62,5.62,5.62,5.62
N_0_35,N_1_34,10.332980233352863,5.73,5.73,5.73,5.73,5.73,5.73,7.13,7.13,7.75,7.75,6.2,6.2,6.2,6.2,6.2,6.2,7.44,8.06,8.06,7.44,5.89,5.89,5.89,5.89
N_0_35,N_0_37,6.840451301011961,6.98,6.98,6.98,6.98,6.98,6.98,10.67,10.67,12.31,12.31,8.21,8.21,8.21,8.21,8.21,8.21,11.49,13.13,13.13,11.49,7.39,7.39,7.39,7.39
N_0_36,N_1_35,1.573935089944729,2.58,2.58,2.58,2.58,2.58,2.58,4.28,4.28,5.04,5.04,3.15,3.15,3.15,3.15,3.15,3.15,4.66,5.41,5.41,4.66,2.77,2.77,2.77,2.77
N_0_36,N_0_34,4.655812261336743,4.75,4.75,4.75,4.75,4.75,4.75,7.26,7.26,8.38,8.38,5.59,5.59,5.59,5.59,5.59,5.59,7.82,8.94,8.94,7.82,5.03,5.03,5.03,5.03
N_0_36,N_2_35,1.0986874932787214,1.8,1.8,1.8,1.8,1.8,1.8,2.99,2.99,3.52,3.52,2.2,2.2,2.2,2.2,2.2,2.2,3.25,3.78,3.78,3.25,1.93,1.93,1.93,1.93
N_0_37,N_0_35,8.218212152824304,4.56,4.56,4.56,4.56,4.56,4.56,5.67,5.67,6.16,6.16,4.93,4.93,4.93,4.93,4.93,4.93,5.92,6.41,6.41,5.92,4.68,4.68,4.68,4.68
N_0_37,N_1_35,6.369623099743411,6.5,6.5,6.5,6.5,6.5,6.5,9.94,9.94,11.47,11.47,7.64,7.64,7.64,7.64,7.64,7.64,10.7,12.23,12.23,10.7,6.88,6.88,6.88,6.88
N_0_38,N_0_40,3.95056898509215,4.03,4.03,4.03,4.03,4.03,4.03,6.16,6.16,7.11,7.11,4.74,4.74,4.74,4.74,4.74,4.74,6.64,7.59,7.59,6.64,4.27,4.27,4.27,4.27
N_0_38,N_1_38,0.9322797585293712,1.53,1.53,1.53,1.53,1.53,1.53,2.54,2.54,2.98,2.98,1.86,1.86,1.86,1.86,1.86,1.86,2.76,3.21,3.21,2.76,1.64,1.64,1.64,1.64
N_0_38,N_1_40,13.494607882661859,7.49,7.49,7.49,7.49,7.49,7.49,9.31,9.31,10.12,10.12,8.1,8.1,8.1,8.1,8.1,8.1,9.72,10.53,10.53,9.72,7.69,7.69,7.69,7.69
N_0_39,N_0_40,3.5731801917994437,3.64,3.64,3.64,3.64,3.64,3.64,5.57,5.57,6.43,6.43,4.29,4.29,4.29,4.29,4.29,4.29,6.0,6.86,6.86,6.0,3.86,3.86,3.86,3.86
N_0_39,N_2_39,2.376047693433562,3.9,3.9,3.9,3.9,3.9,3.9,6.46,6.46,7.6,7.6,4.75,4.75,4.75,4.75,4.75,4.75,7.03,8.17,8.17,7.03,4.18,4.18,4.18,4.18
N_0_39,N_1_37,13.071994425772635,7.25,7.25,7.25,7.25,7.25,7.25,9.02,9.02,9.8,9.8,7.84,7.84,7.84,7.84,7.84,7.84,9.41,10.2,10.2,9.41,7.45,7.45,7.45,7.45
N_0_39,N_0_38,5.089379492874025,5.19,5.19,5.19,5.19,5.19,5.19,7.94,7.94,9.16,9.16,6.11,6.11,6.11,6.11,6.11,6.11,8.55,9.77,9.77,8.55,5.5,5.5,5.5,5.5
N_0_39,N_2_38,1.874104661466539,3.07,3.07,3.07,3.07,3.07,3.07,5.1,5.1,6.0,6.0,3.75,3.75,3.75,3.75,3.75,3.75,5.55,6.45,6.45,5.55,3.3,3.3,3.3,3.3
N_0_39,N_1_40,11.268131317379334,6.25,6.25,6.25,6.25,6.25,6.25,7.78,7.78,8.45,8.45,6.76,6.76,6.76,6.76,6.76,6.76,8.11,8.79,8.79,8.11,6.42,6.42,6.42,6.42
